item_id,definition,language,form,type,category,lexical_category,lexical_class,uni_lemma,complexity_category,num_item_id
item_787,turn on light / turn on light so I can see,English (American),WS,complexity,NA,NA,NA,NA,syntax,787
item_788,I want that / I want that one you got,English (American),WS,complexity,NA,NA,NA,NA,syntax,788
item_789,want cookies / want cookies and milk,English (American),WS,complexity,NA,NA,NA,NA,syntax,789
item_790,cookie mommy / cookie for mommy,English (American),WS,complexity,NA,NA,NA,NA,syntax,790
item_791,baby want eat / baby want to eat,English (American),WS,complexity,NA,NA,NA,NA,syntax,791
item_792,lookit me / lookit me dancing,English (American),WS,complexity,NA,NA,NA,NA,syntax,792
item_793,lookit / lookit what I got,English (American),WS,complexity,NA,NA,NA,NA,syntax,793
item_794,where's my dolly / where's my dolly name Sam,English (American),WS,complexity,NA,NA,NA,NA,syntax,794
item_795,we made this / me and Paul made this,English (American),WS,complexity,NA,NA,NA,NA,syntax,795
item_796,I sing song / I sing song for you,English (American),WS,complexity,NA,NA,NA,NA,syntax,796
item_797,baby crying / baby crying cuz she's sad,English (American),WS,complexity,NA,NA,NA,NA,syntax,797
